er,year,month,day,prcp,temp,dayl,humidity,srad,wind,Q
,2009,11,14,0,-3.9,0.420744,99,0,1,28.2
,2009,11,15,0,-2.4,0.419618,65,23,1.2,29.8
,2009,11,16,0,-3.3,0.418513,61,23,1.2,30.1
,2009,11,17,0,-4.6,0.41743,77,64,1.1,30.1
,2009,11,18,0,-4.7,0.416371,88,44,1,32.3
,2009,11,19,0,-1.9,0.415336,76,71,0.9,21.7
,2009,11,20,0,1.1,0.414325,76,70,0.6,34.6
,2009,11,21,0,-0.5,0.413338,86,74,0.8,25
,2009,11,22,0,1.5,0.412377,87,84,0.7,23.5
,2009,11,23,0,1.8,0.411441,90,0,1.1,31.2
,2009,11,24,0,2.2,0.410532,89,0,1.1,31.2
,2009,11,25,0,0.4,0.40965,100,0,0.7,31.2
,2009,11,26,0,1.8,0.408795,95,0,2,31.5
,2009,11,27,0,3.2,0.407968,80,0,3.3,30.8
,2009,11,28,0,1.6,0.407169,75,0,1.6,29.3
,2009,11,29,0,-0.1,0.406399,96,0,1.5,29
,2009,11,30,0,0.7,0.405659,100,0,1.2,29.3
,2009,12,1,0,1.7,0.404948,100,0,2.1,29.8
,2009,12,2,0,5.1,0.404267,78,61,2,29.8
,2009,12,3,0,2.1,0.403618,70,70,2.8,30.1
,2009,12,4,0,4.4,0.402999,56,50,3.7,32.7
,2009,12,5,0,-0.3,0.402412,60,84,1.5,31.5
,2009,12,6,0,-0.2,0.401856,77,70,0.7,31.2
,2009,12,7,0,1.4,0.401333,79,0,1,24
,2009,12,8,0,2.4,0.400843,91,0,1.3,29.7
,2009,12,9,0,1.8,0.400385,85,0,1.4,30.7
,2009,12,10,0,2.4,0.399961,92,0,1.3,29.5
,2009,12,11,0,2.6,0.39957,84,0,2.4,30
,2009,12,12,0,1.3,0.399213,51,0,2.4,31.5
,2009,12,13,0,-1.9,0.39889,79,60,0.6,30.7
,2009,12,14,0,0.5,0.398602,77,0,2.4,30.7
,2009,12,15,0.15,-0.6,0.398348,75,0,2.6,32.3
,2009,12,16,0.3,-2.4,0.398129,88,0,1.6,31.5
,2009,12,17,0,-4.6,0.397944,84,22,0.9,31.5
,2009,12,18,0,-5.4,0.397795,65,69,0.9,36
,2009,12,19,0,-5.6,0.39768,63,71,0.7,35
,2009,12,20,0,-3.2,0.397601,38,82,1.6,32.8
,2009,12,21,0,-3.2,0.397557,53,75,2,32
,2009,12,22,0,-1.2,0.397548,73,67,0.9,32
,2009,12,23,0,-1.2,0.397574,73,21,0.8,32.3
,2009,12,24,0,-1.5,0.397636,77,0,1,32.6
,2009,12,25,0,-0.2,0.397733,23,72,2.5,33.8
,2009,12,26,0,-3.9,0.397865,44,0,1.7,33.5
,2009,12,27,0,-3.8,0.398032,41,75,1.4,33.5
,2009,12,28,0,-4,0.398234,53,68,2.4,33
,2009,12,29,0,-0.2,0.398471,48,66,1.7,32
,2009,12,30,0,-2.1,0.398742,39,66,1,31.5
,2009,12,31,0,-4,0.399048,47,73,2.3,29.3
,2010,1,1,0,-1.4,0.399388,37,63,1.1,29
,2010,1,2,0,-2.1,0.399761,59,0,2.3,27
,2010,1,3,0.1,-4.2,0.400169,83,0,1.7,26.7
,2010,1,4,0,-5.6,0.40061,62,62,2.4,26.5
,2010,1,5,0,-8.7,0.401084,52,65,1.2,25.7
,2010,1,6,0,-7.6,0.401591,45,57,0.8,27.2
,2010,1,7,0,-7.6,0.40213,46,0,1.1,22.5
,2010,1,8,0,-7.3,0.402701,53,0,1.3,36
,2010,1,9,0,-5.4,0.403304,45,0,2.5,58.2
,2010,1,10,0,-4.6,0.403939,51,0,1.9,10
,2010,1,11,0,-4.2,0.404604,59,46,1.3,37
,2010,1,12,0,-6,0.4053,50,71,2.6,7.4
,2010,1,13,0,-7.8,0.406025,34,80,1.6,5.2
,2010,1,14,0,-4.1,0.406781,39,76,0.9,7.4
,2010,1,15,0,-2.9,0.407565,35,62,1.4,32
,2010,1,16,0,-3.2,0.408378,51,69,1.9,32.6
,2010,1,17,0,-1.6,0.409219,54,0,0.7,23.2
,2010,1,18,0,0.7,0.410088,51,0,2.1,10.8
,2010,1,19,0,3.1,0.410983,53,0,1.9,8.8
,2010,1,20,0.8,1.7,0.411906,79,0,4.4,23.2
,2010,1,21,0,-1.7,0.412854,55,45,1.8,23.2
,2010,1,22,0,-1.3,0.413828,47,58,1.7,23
,2010,1,23,0,-3.5,0.414827,50,79,1.4,22.7
,2010,1,24,0,0,0.415851,42,25,1.2,30
,2010,1,25,0,-0.7,0.416898,26,83,2.5,27.3
,2010,1,26,0,0.5,0.417969,35,44,3.4,25.2
,2010,1,27,0,4.1,0.419062,47,57,2.1,24.5
,2010,1,28,0,2.4,0.420178,49,26,1.8,23.3
,2010,1,29,0,1.4,0.421316,53,70,1.7,21.8
,2010,1,30,0,4.1,0.422475,49,71,1,20.8
,2010,1,31,0,1.9,0.423654,54,65,1.2,19
,2010,2,1,0,0.6,0.424854,48,22,2.3,19
,2010,2,2,0,-0.5,0.426073,52,69,2.8,18.5
,2010,2,3,0,-1.7,0.427311,54,72,1.2,17
,2010,2,4,0,-2.1,0.428567,72,0,0.8,15.5
,2010,2,5,0,0.1,0.429842,70,0,2.6,8.5
,2010,2,6,0.5,-1.7,0.431134,79,0,2.9,5.5
,2010,2,7,1.8,-1.9,0.432442,99,0,1.2,6
,2010,2,8,0,-0.5,0.433767,100,0,1.7,6.3
,2010,2,9,2.1,0,0.435108,98,0,4.4,5.3
,2010,2,10,1.7,-2.2,0.436465,84,0,4.7,8.8
,2010,2,11,4.1,-3.8,0.437836,67,25,2.5,15.5
,2010,2,12,0,-5.2,0.439222,69,43,1.3,14.8
,2010,2,13,0,-3.7,0.440621,79,32,1.6,15.5
,2010,2,14,0,-0.1,0.442034,67,47,1.6,15.7
,2010,2,15,0,-1.5,0.44346,48,0,1.8,15.7
,2010,2,16,0,-2,0.444898,81,0,2.3,15.5
,2010,2,17,0,2.1,0.446348,41,94,2.8,15.7
,2010,2,18,0,1.2,0.44781,39,97,1.8,15.7
,2010,2,19,0,2.6,0.449283,47,96,1.9,8
,2010,2,20,0,5.3,0.450766,55,87,2.3,13
,2010,2,21,0,7.7,0.45226,48,81,1.3,10.8
,2010,2,22,0,8.8,0.453763,47,78,1.6,7.2
,2010,2,23,0,9.1,0.455276,67,82,3,6.7
,2010,2,24,0,9.5,0.456798,61,0,2.5,1.5
,2010,2,25,0,7.6,0.458329,70,23,3.9,2
,2010,2,26,0,4.5,0.459868,55,73,2.9,2.3
,2010,2,27,0,4.4,0.461414,54,41,2.4,2.2
,2010,2,28,8,1.1,0.462968,79,0,4,1
,2010,3,1,0.1,-1.3,0.46453,82,82,3,0.8
,2010,3,2,0,2.5,0.466098,81,56,1.5,0.009
,2010,3,3,0,4.6,0.467672,61,0,1.4,0.009
,2010,3,4,0,5.7,0.469252,74,64,2.3,0.772667
,2010,3,5,0,3.2,0.470838,60,0,3.7,1.536333
,2010,3,6,0,1.4,0.47243,45,60,2.2,2.3
,2010,3,7,0,0.9,0.474026,44,52,2.7,0.03
,2010,3,8,0.05,-0.6,0.475627,59,0,4.1,0.009
,2010,3,9,0.1,0.1,0.477233,32,105,4,1.5
,2010,3,10,0,1.7,0.478842,39,99,1.4,1.5
,2010,3,11,0,7.2,0.480455,50,57,3,0.007
,2010,3,12,0,10.4,0.482072,47,36,1.6,4.5056
,2010,3,13,0,6.8,0.483692,36,41,3,9.0042
,2010,3,14,6.3,4.6,0.485315,67,0,2.6,13.5028
,2010,3,15,3.15,5.1,0.48694,72,33,1.8,18.0014
,2010,3,16,0,6.9,0.488568,59,93,2.1,22.5
,2010,3,17,0.75,7,0.490197,56,67,3.4,13.2
,2010,3,18,1.5,4.1,0.491828,92,0,2.9,11.8
,2010,3,19,0,10.4,0.493461,80,0,2.6,11.5
,2010,3,20,0,13.1,0.495095,30,72,4.3,11.2
,2010,3,21,0.1,8.5,0.496729,43,36,2.7,9.8
,2010,3,22,0,10.3,0.498365,65,0,1,10.1
,2010,3,23,0,11.2,0.5,26,60,2.3,10.5
,2010,3,24,0,9.6,0.501635,57,0,1.1,8
,2010,3,25,0,5.5,0.503271,55,79,3.4,9.8
,2010,3,26,0,9,0.504905,46,107,3.5,18.5
,2010,3,27,0,9.4,0.506539,64,76,3.7,10.1
,2010,3,28,0,9.4,0.508172,45,101,1.8,5.5
,2010,3,29,0,10.7,0.509803,76,0,1.9,5
,2010,3,30,0,12.7,0.511432,72,49,3.3,10.1
,2010,3,31,0,13,0.51306,74,0,1.7,8.7
,2010,4,1,0,11.9,0.514685,35,89,2.6,10.5
,2010,4,2,0,11.5,0.516308,34,105,1.7,4.7
,2010,4,3,0,12.5,0.517928,45,103,3.7,5.3
,2010,4,4,0,15.1,0.519545,55,71,3.1,5.3
,2010,4,5,0,15.7,0.521158,75,36,1,6.5
,2010,4,6,0,10.5,0.522767,51,88,3.7,5.7
,2010,4,7,0,10.9,0.524373,50,94,4,3.2
,2010,4,8,0,14.3,0.525974,49,107,6.1,0.05
,2010,4,9,0,14,0.52757,67,54,3.1,0.308333
,2010,4,10,0,11.1,0.529162,67,0,2.9,0.566667
,2010,4,11,1.05,7.3,0.530748,78,0,2.6,0.825
,2010,4,12,2.1,6.8,0.532328,91,0,2.1,1.083333
,2010,4,13,0,7,0.533902,42,106,1.6,1.341667
,2010,4,14,0.8,6.2,0.53547,66,0,1.7,1.6
,2010,4,15,0,8,0.537032,76,85,4.3,2.8
,2010,4,16,0,11.3,0.538586,76,83,2.5,6.8
,2010,4,17,0,13.7,0.540132,79,0,1.1,7.2
,2010,4,18,0,15.8,0.541671,75,71,3.1,6.5
,2010,4,19,0,15.9,0.543202,86,0,2,5.7
,2010,4,20,0.6,12.1,0.544724,89,0,4.3,5
,2010,4,21,19.1,10.2,0.546237,79,0,3.4,5.3
,2010,4,22,0,13.1,0.54774,69,67,2.3,7.5
,2010,4,23,0,13.8,0.549234,55,112,2.2,13.5
,2010,4,24,0,13.9,0.550717,69,107,3,21.3
,2010,4,25,0.1,14.7,0.55219,72,0,2.8,26.5
,2010,4,26,0.05,15,0.553652,23,78,3,18.5
,2010,4,27,0,13.6,0.555102,30,86,2.9,18
,2010,4,28,0,12.3,0.55654,35,111,2.5,16.7
,2010,4,29,0,14.9,0.557966,42,104,1.8,16.3
,2010,4,30,0,15.7,0.559379,46,99,2.3,20.3
,2010,5,1,0,19.3,0.560778,64,106,1.3,19.8
,2010,5,2,0,24.6,0.562164,69,104,3,16
,2010,5,3,0,24.4,0.563535,70,72,1.7,7.5
,2010,5,4,9,19.9,0.564892,83,0,1.3,1.2
,2010,5,5,0.1,21,0.566233,75,23,2.3,1.2
,2010,5,6,0,20.8,0.567558,35,106,2,0.02
,2010,5,7,0,21.4,0.568866,61,104,2.4,1.5
,2010,5,8,0,20,0.570158,78,0,2.8,1
,2010,5,9,0,19.4,0.571433,44,40,2.5,0.2
,2010,5,10,0,19.2,0.572689,41,113,3,0.01
,2010,5,11,0,18.9,0.573927,40,110,2.9,0.01
,2010,5,12,0,18.3,0.575146,57,45,1.6,0.02
,2010,5,13,0,19,0.576346,64,26,0.9,0.3
,2010,5,14,0,18.6,0.577525,62,64,2.1,0.5
,2010,5,15,0,18.7,0.578684,64,116,1.9,1.5
,2010,5,16,1.1,17,0.579822,89,0,1.2,0.2
,2010,5,17,4.5,18.3,0.580938,86,21,1.7,0.4
,2010,5,18,0,20.6,0.582031,54,104,1.9,0.8
,2010,5,19,0,23.8,0.583102,39,126,2.4,0.6
,2010,5,20,0,23.2,0.584149,50,106,2.1,0.4
,2010,5,21,0,20.4,0.585173,76,0,1.6,1.2
,2010,5,22,0,20.3,0.586172,78,71,1.4,0.4
,2010,5,23,0,21.6,0.587146,73,98,1.8,0
,2010,5,24,0,24.7,0.588094,57,117,1.6,0.666667
,2010,5,25,0,23.6,0.589017,59,76,1.1,1.333333
,2010,5,26,1.9,22.1,0.589912,68,0,1.1,2
,2010,5,27,3.8,19.6,0.590781,81,0,2.1,2.85
,2010,5,28,0.2,21.6,0.591622,80,102,2.5,3.7
,2010,5,29,0.6,23.2,0.592435,77,83,1.8,0.2
,2010,5,30,0.3,25.3,0.593219,61,110,1.8,0.2
,2010,5,31,0,22.8,0.593975,63,97,2.7,0.2
,2010,6,1,0,22.7,0.5947,61,103,1.6,0.2
,2010,6,2,1.6,22.6,0.595396,73,79,2.5,0.2
,2010,6,3,0.2,20.4,0.596061,84,0,2,2.5
,2010,6,4,0,22.8,0.596696,76,31,1.5,10
,2010,6,5,0,23.5,0.597299,70,98,1.8,5.3
,2010,6,6,0,24.6,0.59787,63,99,2.1,3.8
,2010,6,7,0,24,0.598409,60,79,2.1,5.7
,2010,6,8,0,22.6,0.598916,55,0,0.8,12.5
,2010,6,9,1.9,20.5,0.59939,76,0,2.4,13.5
,2010,6,10,0.7,21.6,0.599831,73,60,1.8,14.6
,2010,6,11,0,23.5,0.600239,63,114,2,17.7
,2010,6,12,0,26,0.600612,61,101,1.7,17.2
,2010,6,13,0,28.1,0.600952,54,84,1.9,6.1
,2010,6,14,0,28.6,0.601258,46,99,1.8,5.4
,2010,6,15,0,30.1,0.601529,39,106,2.6,4.3
,2010,6,16,0,30.4,0.601766,44,93,3.6,5.1
,2010,6,17,0,29.1,0.601968,57,70,2.1,3.8
,2010,6,18,8.9,24.6,0.602135,69,0,3.1,5.9
,2010,6,19,0,26.7,0.602267,59,98,0.9,0
,2010,6,20,0,28.9,0.602364,54,104,1.1,1
,2010,6,21,0,31.1,0.602426,44,87,1.9,1.692308
,2010,6,22,0,29.4,0.602452,50,50,2.9,2.384615
,2010,6,23,0,26.3,0.602443,57,90,2.9,3.076923
,2010,6,24,0,26.7,0.602399,59,90,1.5,3.769231
,2010,6,25,0.5,26.4,0.60232,64,39,1.3,4.461538
,2010,6,26,0,27,0.602205,64,0,1,5.153846
,2010,6,27,0,28.8,0.602056,56,90,1.6,5.846154
,2010,6,28,0,30,0.601871,48,123,2.5,6.538462
,2010,6,29,0,31.5,0.601652,53,113,1.7,7.230769
,2010,6,30,5.3,29.8,0.601398,74,14,1.7,7.923077
,2010,7,1,11.1,27.4,0.60111,84,0,1.8,8.615385
,2010,7,2,0,28.6,0.600787,65,73,1.9,9.307692
,2010,7,3,0,29.7,0.60043,70,34,0.6,10
,2010,7,4,0,29.9,0.600039,72,70,0.7,8.7
,2010,7,5,0,31.1,0.599615,64,38,0.7,19
,2010,7,6,0,32.1,0.599157,42,114,1.4,39
,2010,7,7,0,30,0.598667,63,16,1.6,26
,2010,7,8,13,26.7,0.598144,78,51,1.7,23.5
,2010,7,9,0,27.7,0.597588,77,66,1.5,15.9
,2010,7,10,10.6,23.2,0.597001,87,23,2.2,32.8
,2010,7,11,0,26.2,0.596382,78,83,1.5,32.8
,2010,7,12,0,27.7,0.595733,75,90,2.2,25
,2010,7,13,0,28.3,0.595052,76,87,1.7,17
,2010,7,14,0,27.9,0.594341,74,99,1.5,14.9
,2010,7,15,0,26.9,0.593601,75,3,1.2,12.5
,2010,7,16,0,27.2,0.592831,70,72,2.1,6.5
,2010,7,17,0.2,25.6,0.592032,90,0,1.2,5.7
,2010,7,18,0,26.1,0.591205,87,49,1.4,12.5
,2010,7,19,82,22.7,0.59035,90,0,2.8,18
,2010,7,20,41,25.2,0.589468,78,115,0.8,34.3
,2010,7,21,0,26.9,0.588559,84,81,1.2,56
,2010,7,22,0,28.2,0.587623,84,70,1.3,62
,2010,7,23,0,27.5,0.586662,83,41,1.7,65.6
,2010,7,24,0,27.4,0.585675,84,39,1,55.5
,2010,7,25,0,28.5,0.584664,83,0,0.7,44
,2010,7,26,0,28.3,0.583629,85,76,1.6,29
,2010,7,27,0,28.8,0.58257,86,75,1.3,46.4
,2010,7,28,0,29.2,0.581487,85,85,2,46
,2010,7,29,0,30.6,0.580382,83,101,2.5,36
,2010,7,30,0,31.7,0.579256,85,88,2.4,32.7
,2010,7,31,0,32,0.578107,82,103,3.2,32.4
,2010,8,1,7.2,25.4,0.576938,87,0,3.4,33.4
,2010,8,2,0,26.8,0.575749,74,107,2,31
,2010,8,3,0,28.6,0.574539,85,81,1.8,28.5
,2010,8,4,54.8,29.1,0.573311,89,16,0.9,25.2
,2010,8,5,2.2,27.8,0.572063,85,0,1,25.5
,2010,8,6,0,26.7,0.570798,78,103,2.2,37.8
,2010,8,7,0,26.4,0.569515,75,58,1.5,43
,2010,8,8,0,28.3,0.568214,85,74,1,32
,2010,8,9,20.4,26.7,0.566897,91,14,1.9,23.2
,2010,8,10,0.2,25.8,0.565564,93,0,1.6,32
,2010,8,11,0,25.9,0.564215,91,0,1.3,24
,2010,8,12,0.3,25,0.562851,90,0,1.4,24
,2010,8,13,5.5,26.5,0.561473,93,0,1.8,38
,2010,8,14,10.7,25.4,0.56008,93,0,1,44.6
,2010,8,15,0,26.2,0.558674,59,107,2,44
,2010,8,16,0,25,0.557255,76,121,0.7,55.7
,2010,8,17,0,25.8,0.555823,79,111,1.3,71.3
,2010,8,18,0,27.2,0.554379,84,45,1.8,60.8
,2010,8,19,110.5,22.9,0.552923,98,0,1.9,44
,2010,8,20,6.5,23.4,0.551455,94,0,2,59.5
,2010,8,21,0.7,24.3,0.549977,93,45,1.7,111
,2010,8,22,3.2,22.2,0.548488,89,17,2,134
,2010,8,23,5,21.9,0.54699,93,0,1.1,140
,2010,8,24,21,18.7,0.545481,97,0,0.9,140
,2010,8,25,0,21.1,0.543964,89,51,1.6,124
,2010,8,26,0,21.9,0.542438,82,0,2.3,115
,2010,8,27,0,23,0.540903,69,46,2.9,107
,2010,8,28,0,23.1,0.53936,74,107,1.4,97
,2010,8,29,0,23.9,0.53781,83,97,1.1,81.5
,2010,8,30,0,25,0.536252,87,59,1.3,69
,2010,8,31,0.2,24.4,0.534687,93,0,1,56.3
,2010,9,1,0.1,25.1,0.533116,78,69,2.1,56
,2010,9,2,12.6,24.2,0.531539,85,0,1.8,52
,2010,9,3,0.9,23.1,0.529956,88,0,1.4,51
,2010,9,4,23.6,23.5,0.528367,86,0,1.2,48
,2010,9,5,0.3,23.1,0.526773,92,0,1.2,47.8
,2010,9,6,14.8,21.9,0.525174,98,0,1.3,51
,2010,9,7,69,20,0.523571,100,0,2.3,56
,2010,9,8,10.8,20.5,0.521963,85,0,2.9,98
,2010,9,9,0.4,21.1,0.520352,83,14,0.9,150
,2010,9,10,0.2,22.6,0.518737,85,83,1.2,142
,2010,9,11,0,24,0.517118,85,85,0.7,121
,2010,9,12,0,25,0.515497,81,93,0.9,93.5
,2010,9,13,0,24.3,0.513873,85,86,1,77
,2010,9,14,0,23.6,0.512246,85,78,1.2,69
,2010,9,15,0,24.2,0.510618,81,68,1.6,57
,2010,9,16,0,24.9,0.508987,87,68,1.6,55
,2010,9,17,7.9,26.7,0.507355,90,0,2.7,65
,2010,9,18,15.8,16.5,0.505722,93,0,3.6,62
,2010,9,19,7.9,17.7,0.504088,87,0,1.9,61
,2010,9,20,0,21.5,0.502453,84,85,1.3,61
,2010,9,21,0.05,17,0.500818,90,0,3.1,59
,2010,9,22,0.1,16,0.499182,81,69,0.9,58
,2010,9,23,0,16.5,0.497547,75,101,0.6,55.5
,2010,9,24,0,15,0.495912,81,0,1.3,56
,2010,9,25,0.3,15.6,0.494278,81,0,2.5,54.5
,2010,9,26,0,15.2,0.492645,93,0,1.3,53
,2010,9,27,0,18,0.491013,74,81,0.4,53.5
,2010,9,28,0,16.8,0.489382,50,35,2.1,57
,2010,9,29,0,17,0.487754,65,81,0.8,60
,2010,9,30,0,17.8,0.486127,79,41,0.9,58.5
,2010,10,1,0,20.1,0.484503,77,0,1.7,58.5
,2010,10,2,0.3,22.1,0.482882,48,101,2.9,59.5
,2010,10,3,0,17.7,0.481263,44,100,1.8,58.2
,2010,10,4,0,17.2,0.479648,54,110,1.3,54
,2010,10,5,0,17.9,0.478037,64,94,1.1,50
,2010,10,6,0,19.1,0.476429,64,94,1.4,48
,2010,10,7,0,19.3,0.474826,57,0,2.3,47
,2010,10,8,0,16.4,0.473227,79,0,1.2,46.8
,2010,10,9,0,17.7,0.471633,81,0,1.6,43
,2010,10,10,0,18.8,0.470044,77,0,1.7,42
,2010,10,11,0,19.2,0.468461,59,85,1.8,42.5
,2010,10,12,0,15.3,0.466884,65,0,1.6,43
,2010,10,13,0,15.8,0.465313,75,14,1,42
,2010,10,14,0,16.7,0.463748,68,49,2,41
,2010,10,15,0,17.1,0.46219,45,99,1.5,39
,2010,10,16,0,16.3,0.46064,61,98,1.3,31
,2010,10,17,0,14.1,0.459097,67,0,4.3,24.2
,2010,10,18,0,11.8,0.457562,66,0,2.1,22.5
,2010,10,19,0,10.3,0.456036,87,0,2.1,19
,2010,10,20,0,10.4,0.454519,92,0,1.8,13.5
,2010,10,21,0,12.2,0.45301,88,0,0.9,11
,2010,10,22,0,12.7,0.451512,90,51,1,11
,2010,10,23,0,14.7,0.450023,86,0,2,10.6
,2010,10,24,1.5,14,0.448545,89,0,2.5,13.5
,2010,10,25,4.7,8.1,0.447077,66,7,1.8,14.2
,2010,10,26,0,5.8,0.445621,55,0,1.9,15.3
,2010,10,27,0,6.8,0.444177,69,79,0.9,13.2
,2010,10,28,0,7.9,0.442745,77,78,0.4,13.5
,2010,10,29,0,8.5,0.441326,76,78,0.7,12.9
,2010,10,30,0,9,0.43992,80,71,1,13.2
,2010,10,31,0,10.7,0.438527,77,80,0.8,17.5
,2010,11,1,0,12.3,0.437149,65,0,1.8,17.8
,2010,11,2,0,9.9,0.435785,65,18,1.6,18.5
,2010,11,3,0,8.6,0.434436,81,79,1,23
,2010,11,4,0,9.9,0.433103,72,85,0.7,22.7
,2010,11,5,0,10.2,0.431786,77,78,0.5,24
,2010,11,6,0,11.8,0.430485,70,69,1.5,25
,2010,11,7,0,15.3,0.429202,39,85,2.5,25.7
,2010,11,8,0,10.4,0.427937,42,81,1.6,24
,2010,11,9,0,9.2,0.426689,61,41,2,25.7
,2010,11,10,0,10.9,0.425461,55,77,1.8,26.9
,2010,11,11,0,13.9,0.424251,20,56,4.5,26.5
,2010,11,12,0,8.9,0.423062,44,45,2.2,32.5
,2010,11,13,0,8.9,0.421893,37,74,2.6,35
,2010,11,14,0,6.8,0.420744,29,26,2.1,32.3
,2010,11,15,0,3.6,0.419618,47,79,2,29.7
,2010,11,16,0,3.8,0.418513,64,71,1,29.3
,2010,11,17,0,6.1,0.41743,75,66,1.6,30
,2010,11,18,0,8.5,0.416371,77,25,1.4,31.5
,2010,11,19,0,10.1,0.415336,50,85,2.6,29.7
,2010,11,20,0,8.7,0.414325,75,78,1.1,34
,2010,11,21,0,8.5,0.413338,56,23,1.3,29
,2010,11,22,0,4.2,0.412377,45,79,1.5,28
,2010,11,23,0,7.4,0.411441,38,64,3.3,32
,2010,11,24,0,6.5,0.410532,48,54,2.1,32.8
,2010,11,25,0,4.1,0.40965,49,68,2.1,32
,2010,11,26,0,4.4,0.408795,65,60,1.5,31.5
,2010,11,27,0,5.6,0.407968,48,59,2.2,29.7
,2010,11,28,0,4.2,0.407169,59,73,1.3,31.5
,2010,11,29,0,5.9,0.406399,67,76,1.6,29.3
,2010,11,30,0,6,0.405659,66,67,1.3,25
,2010,12,1,0,5.6,0.404948,77,71,0.8,26.5
,2010,12,2,0,5.3,0.404267,55,67,2,29
,2010,12,3,0,4.9,0.403618,39,75,2.3,31
,2010,12,4,0,7.2,0.402999,53,71,0.9,36.3
,2010,12,5,0,7.4,0.402412,53,51,3,30.3
,2010,12,6,0,3.3,0.401856,41,74,2.5,28
,2010,12,7,0,1,0.401333,45,80,1.3,25
,2010,12,8,0,4.7,0.400843,35,64,2.1,27
,2010,12,9,0,4.3,0.400385,52,51,1.9,28
,2010,12,10,0,8.9,0.399961,30,78,2.8,28
,2010,12,11,0,2.2,0.39957,37,81,2.4,27
,2010,12,12,0,3.8,0.399213,55,52,3.6,25.5
,2010,12,13,0,-1,0.39889,74,0,4.5,26
,2010,12,14,0,-3.7,0.398602,56,57,1.7,25
,2010,12,15,0,-3.5,0.398348,46,59,1.3,27
,2010,12,16,0,-2.9,0.398129,42,78,1.6,27.5
,2010,12,17,0,0.7,0.397944,40,79,2.2,25.5
,2010,12,18,0,0.6,0.397795,54,19,1.1,25.5
,2010,12,19,0,3.3,0.39768,53,74,0.9,26.5
,2010,12,20,0,2.9,0.397601,50,74,1.1,27
,2010,12,21,0,3.5,0.397557,54,72,0.9,27.5
,2010,12,22,0,4.6,0.397548,48,64,2,28
,2010,12,23,0,-0.4,0.397574,73,0,4.3,28.5
,2010,12,24,0,-4.5,0.397636,37,0,2,27
,2010,12,25,0,-4.7,0.397733,53,0,1.4,29
,2010,12,26,0,-3.3,0.397865,58,79,2.1,30
,2010,12,27,0,2.6,0.398032,45,72,2.4,29.5
,2010,12,28,0,2,0.398234,25,80,1.8,30
,2010,12,29,0,1.6,0.398471,30,66,3.9,29.5
,2010,12,30,0,-1,0.398742,14,75,6.1,27.5
,2010,12,31,0,-3.6,0.399048,20,81,1.8,26
,2011,1,1,0,-3.7,0.399388,25,74,2.1,27
,2011,1,2,0,-4.6,0.399761,40,15,0.7,27.5
,2011,1,3,0,-4.2,0.400169,48,0,0.8,27
,2011,1,4,0,-4.4,0.40061,66,32,0.7,26
,2011,1,5,0,-4.3,0.401084,56,0,1.6,30
,2011,1,6,0,-4.1,0.401591,33,70,1.5,30
,2011,1,7,0,-3.9,0.40213,45,61,2.1,29.3
,2011,1,8,0,-2.1,0.402701,39,0,1.9,29
,2011,1,9,0,-3.7,0.403304,29,76,1.6,27.5
,2011,1,10,0,-5.5,0.403939,42,56,0.8,25.7
,2011,1,11,0,-1,0.404604,26,79,2.9,27
,2011,1,12,0,-4.7,0.4053,44,72,1.1,27.3
,2011,1,13,0,-1.9,0.406025,44,71,2.2,27.3
,2011,1,14,0,-1.3,0.406781,35,0,2.6,28
,2011,1,15,0,-4.3,0.407565,25,79,1.7,27.6
,2011,1,16,0,-7.3,0.408378,36,76,1.3,27.6
,2011,1,17,0,-6.2,0.409219,40,0,0.7,25.4
,2011,1,18,0,-5.1,0.410088,38,0,1,24.5
,2011,1,19,0,-5.5,0.410983,45,0,0.9,23
,2011,1,20,0,-3.6,0.411906,38,0,1.1,24.3
,2011,1,21,0,-5.8,0.412854,50,0,0.6,24.5
,2011,1,22,0,-3.8,0.413828,58,0,1.2,24.5
,2011,1,23,0,-3.3,0.414827,36,67,1.2,24.5
,2011,1,24,0,-5.4,0.415851,45,68,1.7,25.2
,2011,1,25,0,-2.1,0.416898,28,19,2.4,24.5
,2011,1,26,0,-4,0.417969,33,0,0.7,35.4
,2011,1,27,0,-1.5,0.419062,33,0,2.4,28.5
,2011,1,28,0,-3.9,0.420178,79,0,0.8,25.3
,2011,1,29,0,-4.7,0.421316,54,86,1.2,21.6
,2011,1,30,0,-4,0.422475,37,82,0.8,24
,2011,1,31,0,-3.1,0.423654,35,73,1.2,25
,2011,2,1,0,0.1,0.424854,26,70,1.3,26
,2011,2,2,0,-0.4,0.426073,33,78,0.9,28
,2011,2,3,0,-0.8,0.427311,33,0,1.2,29
,2011,2,4,0,0.9,0.428567,36,64,1,27.2
,2011,2,5,0,1.2,0.429842,40,25,2.2,25
,2011,2,6,0,3,0.431134,35,69,1.8,21.2
,2011,2,7,0,3.3,0.432442,43,0,1.4,22
,2011,2,8,0,3.3,0.433767,42,29,2.8,19.5
,2011,2,9,1.8,0.1,0.435108,67,0,2.4,14.8
,2011,2,10,1.4,-0.8,0.436465,95,0,1.6,12.3
,2011,2,11,0,1,0.437836,76,37,1.9,11.2
,2011,2,12,0,-1.8,0.439222,39,57,1.7,12
,2011,2,13,0.3,-2.7,0.440621,75,0,3.7,14
